basin_id,long,lat,prop_rr,prop_tg,prop_sm,prop_sp,prop_mu,mag_ratio,mag_ttest_p,flood_com,flood_com_p,est_err
1901,147.38,-37.76,0.692,0.077,0.359,0.333,0.436,2.15,0.014,0.105,0.0,-41.565
1902,147.27,-37.49,0.486,0.081,0.486,0.432,0.541,1.765,0.017,0.087,0.0,-4.401
1903,147.17,-37.49,0.5,0.05,0.5,0.25,0.4,1.311,0.259,0.14,0.0,-30.515
1904,147.09,-37.41,0.649,0.297,0.514,0.189,0.541,1.682,0.042,0.083,0.0,-24.068
1905,146.57,-37.52,0.703,0.243,0.459,0.243,0.568,1.688,0.023,0.069,0.0,-40.174
1906,147.08,-37.97,0.806,0.278,0.389,0.028,0.472,2.658,0.025,0.07,0.0,-45.633
1907,146.32,-37.68,0.722,0.556,0.667,0.056,0.722,2.181,0.069,0.084,0.0,-34.922
1908,146.16,-38.09,0.919,0.0,0.568,0.0,0.514,1.724,0.038,0.064,0.0,-52.91
1909,146.92,-38.14,0.708,0.125,0.417,0.0,0.375,1.211,0.074,0.048,0.0,-57.908
1910,146.0,-38.21,0.868,0.553,0.579,0.0,0.684,2.306,0.001,0.087,0.0,-16.08
1911,146.19,-37.98,0.947,0.079,0.368,0.0,0.421,1.494,0.072,0.054,0.0,-41.394
1912,146.21,-38.18,0.842,0.605,0.526,0.0,0.632,1.821,0.001,0.115,0.0,-17.121
1913,146.01,-37.87,0.816,0.237,0.553,0.053,0.553,1.421,0.178,0.06,0.0,-71.644
1914,145.99,-38.58,0.763,0.342,0.579,0.0,0.579,1.269,0.248,0.158,0.0,-28.171
1915,146.16,-38.5,0.868,0.579,0.263,0.0,0.605,1.67,0.052,0.109,0.0,-9.428
1916,146.68,-38.54,0.806,0.0,0.389,0.0,0.306,3.858,0.012,0.092,0.0,-58.448
1917,145.96,-38.39,0.947,0.526,0.368,0.0,0.711,1.393,0.038,0.06,0.0,-7.832
1918,145.51,-38.47,0.842,0.526,0.526,0.0,0.789,1.674,0.025,0.075,0.0,-15.605
1919,145.71,-38.56,0.868,0.632,0.658,0.0,0.842,2.399,0.008,0.087,0.0,-22.171
1920,145.62,-37.78,0.917,0.083,0.625,0.0,0.625,1.708,0.028,0.1,0.0,-29.09
1921,144.8,-37.63,0.733,0.2,0.633,0.0,0.567,4.494,0.0,0.128,0.0,-21.707
1922,144.43,-37.63,0.656,0.062,0.531,0.0,0.469,3.434,0.003,0.155,0.0,-36.398
1923,144.25,-37.6,0.758,0.212,0.515,0.0,0.515,2.625,0.003,0.136,0.0,-21.703
1924,144.36,-37.5,0.818,0.121,0.485,0.0,0.485,3.02,0.001,0.147,0.0,-17.909
1925,143.47,-37.53,0.767,0.0,0.467,0.0,0.433,5.004,0.004,0.076,0.0,-68.588
1926,143.59,-37.81,0.812,0.031,0.594,0.0,0.625,8.264,0.005,0.093,0.0,-66.776
1927,143.42,-38.35,0.8,0.114,0.657,0.0,0.6,2.571,0.0,0.113,0.0,-5.516
1928,144.28,-38.09,0.885,0.0,0.5,0.0,0.385,3.292,0.023,0.026,0.0,-42.989
1929,144.19,-38.14,0.714,0.286,0.457,0.0,0.514,2.492,0.026,0.119,0.0,-56.105
1930,142.96,-38.44,0.6,0.686,0.686,0.0,0.686,4.608,0.032,0.113,0.0,-54.726
1931,142.99,-38.45,0.853,0.382,0.588,0.0,0.676,3.142,0.008,0.125,0.0,-22.285
1932,143.26,-38.59,0.919,0.432,0.784,0.0,0.892,1.66,0.208,0.119,0.0,-52.42
1933,143.25,-38.7,0.658,0.447,0.763,0.0,0.737,1.84,0.067,0.097,0.0,-50.011
1934,142.65,-38.35,0.676,0.235,0.588,0.0,0.5,1.579,0.022,0.102,0.0,-1.628
1935,141.43,-37.5,0.848,0.303,0.606,0.0,0.667,2.096,0.019,0.082,0.0,-15.887
1936,141.28,-37.92,0.758,0.303,0.515,0.0,0.485,2.217,0.004,0.103,0.0,-42.134
1937,141.41,-37.87,0.853,0.206,0.794,0.0,0.765,9.684,0.002,0.104,0.0,-4.872
1938,141.46,-37.98,0.735,0.059,0.765,0.0,0.647,2.249,0.01,0.108,0.0,10.654
1939,141.62,-38.13,0.824,0.441,0.676,0.0,0.794,2.161,0.017,0.095,0.0,-28.669
1940,141.66,-38.24,0.714,0.171,0.686,0.0,0.571,2.052,0.002,0.104,0.0,-21.241
1941,141.77,-38.15,0.424,0.182,0.697,0.0,0.394,1.6,0.034,0.04,0.0,-39.226
1942,141.94,-38.26,0.364,0.455,0.788,0.0,0.667,2.003,0.022,0.092,0.0,-24.496
1943,147.41,-36.57,0.724,0.0,0.621,0.31,0.621,3.027,0.003,0.157,0.0,-40.234
1944,147.71,-36.76,0.528,0.278,0.583,0.111,0.528,2.335,0.002,0.137,0.0,-9.358
1945,147.47,-36.93,0.676,0.054,0.568,0.432,0.568,2.35,0.001,0.189,0.0,-36.763
1946,147.61,-36.95,0.667,0.033,0.533,0.467,0.633,1.98,0.006,0.136,0.0,-32.418
1947,147.34,-36.21,0.647,0.441,0.706,0.0,0.706,3.974,0.0,0.156,0.0,-0.956
1948,147.68,-36.21,0.811,0.135,0.595,0.0,0.568,2.096,0.012,0.173,0.0,-24.81
1949,147.83,-36.45,0.722,0.333,0.667,0.167,0.694,1.975,0.029,0.156,0.0,-26.752
1950,146.98,-36.75,0.771,0.0,0.657,0.2,0.6,2.11,0.011,0.171,0.0,-25.015
1951,146.88,-36.72,0.763,0.132,0.526,0.316,0.605,2.294,0.007,0.126,0.0,-19.626
1952,146.58,-36.82,0.778,0.417,0.472,0.111,0.639,1.052,0.436,0.153,0.0,-32.252
1953,146.63,-36.81,0.41,0.282,0.744,0.0,0.385,1.586,0.073,0.117,0.0,4.706
1954,146.7,-36.91,0.703,0.432,0.514,0.162,0.568,2.371,0.004,0.197,0.0,-14.949
1955,146.21,-37.23,0.73,0.541,0.568,0.162,0.676,1.406,0.056,0.161,0.0,-13.511
1956,146.91,-36.3,0.833,0.361,0.528,0.0,0.639,1.416,0.102,0.104,0.0,-12.403
1957,146.89,-36.32,0.914,0.486,0.543,0.0,0.743,1.454,0.136,0.089,0.0,-17.756
1958,147.04,-36.54,0.735,0.118,0.794,0.0,0.676,3.185,0.002,0.164,0.0,-22.758
1959,146.82,-36.58,0.914,0.4,0.771,0.0,0.8,1.295,0.173,0.159,0.0,-7.445
1960,146.6,-36.31,0.818,0.303,0.576,0.0,0.636,1.612,0.074,0.127,0.0,-34.679
1961,144.54,-37.02,0.742,0.161,0.516,0.0,0.548,4.677,0.0,0.189,0.0,12.529
1962,144.56,-36.63,0.697,0.273,0.364,0.0,0.455,6.357,0.0,0.187,0.0,-59.385
1963,144.66,-36.95,0.794,0.235,0.294,0.0,0.382,2.362,0.002,0.184,0.0,-13.968
1964,144.65,-36.88,0.828,0.276,0.345,0.0,0.483,2.472,0.005,0.149,0.0,16.698
1965,144.06,-37.11,0.657,0.4,0.457,0.0,0.486,2.695,0.016,0.146,0.0,-34.3
1966,144.43,-36.77,0.828,0.069,0.379,0.0,0.345,4.627,0.0,0.165,0.0,-3.621
1967,143.81,-37.08,0.76,0.08,0.32,0.0,0.36,1.797,0.103,0.084,0.0,6.46
1968,143.96,-37.16,0.839,0.065,0.452,0.0,0.452,4.176,0.001,0.076,0.0,-44.722
1969,143.5,-36.88,0.857,0.0,0.381,0.0,0.381,2.366,0.011,0.046,0.0,-24.935
1970,145.71,-37.32,0.821,0.179,0.75,0.179,0.786,1.016,0.476,0.046,0.0,-29.193
1971,145.56,-37.41,0.935,0.032,0.516,0.0,0.516,1.487,0.01,0.065,0.0,-15.335
1972,146.08,-37.52,0.778,0.5,0.833,0.306,0.889,1.35,0.206,0.139,0.0,-15.251
1973,146.06,-36.61,0.844,0.344,0.469,0.0,0.594,2.123,0.026,0.118,0.0,-31.05
1974,146.24,-36.62,0.75,0.194,0.583,0.0,0.611,2.115,0.047,0.104,0.0,-40.021
1975,146.36,-36.61,0.8,0.314,0.629,0.0,0.657,1.878,0.053,0.123,0.0,-42.093
1976,146.45,-36.51,0.889,0.389,0.528,0.0,0.639,1.905,0.019,0.116,0.0,-30.069
1977,145.68,-36.89,0.865,0.162,0.459,0.0,0.595,1.673,0.013,0.152,0.0,-10.081
1978,145.31,-36.62,0.833,0.4,0.367,0.0,0.6,1.136,0.333,0.072,0.0,-31.559
1979,144.91,-36.85,0.821,0.179,0.25,0.0,0.25,2.43,0.002,0.165,0.0,-6.528
1980,145.28,-36.95,0.829,0.571,0.371,0.0,0.629,2.164,0.028,0.135,0.0,-37.78
1981,145.06,-37.06,0.844,0.312,0.406,0.0,0.469,3.299,0.0,0.168,0.0,-23.682
1982,145.06,-37.1,0.906,0.188,0.438,0.0,0.469,2.919,0.0,0.145,0.0,-44.754
1983,144.86,-37.12,0.8,0.3,0.433,0.0,0.5,2.356,0.005,0.164,0.0,-15.869
1984,145.29,-37.35,0.8,0.2,0.514,0.0,0.486,2.402,0.001,0.101,0.0,4.464
1985,145.61,-37.11,0.875,0.562,0.406,0.0,0.688,2.024,0.015,0.065,0.0,-21.58
1986,145.47,-37.38,0.857,0.229,0.543,0.0,0.571,1.741,0.017,0.097,0.0,-20.681
1987,145.83,-37.29,0.895,0.342,0.605,0.079,0.658,1.515,0.034,0.16,0.0,-43.493
1988,145.78,-36.97,0.853,0.059,0.412,0.0,0.441,2.005,0.052,0.109,0.0,-5.389
1989,146.05,-37.04,0.806,0.161,0.613,0.0,0.613,1.461,0.15,0.069,0.0,-24.025
1990,146.11,-37.16,0.75,0.25,0.694,0.222,0.694,1.33,0.176,0.111,0.0,-14.586
1991,146.19,-37.29,0.811,0.595,0.622,0.135,0.73,1.65,0.007,0.156,0.0,-6.891
1992,146.13,-37.33,0.583,0.583,0.611,0.194,0.667,1.821,0.001,0.115,0.0,-24.848
1993,146.25,-37.46,0.6,0.567,0.7,0.267,0.733,2.616,0.027,0.095,0.0,-49.767
1994,146.06,-37.37,0.861,0.444,0.667,0.194,0.722,2.083,0.008,0.167,0.0,-27.248
1995,143.09,-37.16,0.704,0.037,0.407,0.0,0.296,2.296,0.034,0.119,0.0,27.307
1996,142.64,-36.91,0.8,0.0,0.4,0.0,0.367,4.035,0.0,0.117,0.0,-38.781
1997,144.47,-36.45,0.917,0.222,0.333,0.0,0.472,3.439,0.003,0.155,0.0,-59.347
1998,139.9,-36.8,0.812,0.781,0.719,0.0,0.875,6.223,0.001,0.087,0.0,-11.055
1999,140.07,-37.43,0.818,0.636,0.758,0.0,0.848,6.158,0.027,0.091,0.0,-13.174
2000,139.85,-37.17,0.375,0.5,0.625,0.0,0.458,1.639,0.065,0.056,0.0,-19.592
2001,140.16,-37.51,0.71,0.065,0.677,0.0,0.581,2.827,0.001,0.072,0.0,-35.737
2002,140.36,-37.7,0.565,0.043,0.739,0.0,0.435,2.522,0.001,0.067,0.0,-23.397
2003,140.78,-37.09,0.862,0.069,0.621,0.0,0.69,1.837,0.082,0.07,0.0,4.665
2004,138.72,-35.08,0.974,0.59,0.538,0.0,0.846,1.444,0.192,0.166,0.0,-2.272
2005,138.55,-34.91,0.929,0.143,0.286,0.0,0.429,3.546,0.016,0.153,0.0,-21.873
2006,138.77,-34.56,0.913,0.0,0.348,0.0,0.391,2.277,0.094,0.087,0.0,-44.758
2007,139.06,-34.46,0.793,0.034,0.621,0.0,0.586,1.956,0.123,0.102,0.0,-25.989
2008,138.63,-33.61,0.677,0.29,0.258,0.0,0.323,3.271,0.0,0.149,0.0,-21.905
2009,138.58,-35.54,0.885,0.885,0.538,0.0,0.885,2.394,0.142,0.134,0.0,-59.357
2010,139.01,-35.21,0.806,0.028,0.528,0.0,0.472,2.742,0.015,0.126,0.0,-53.596
2011,136.7,-35.95,0.833,0.1,0.633,0.0,0.633,3.076,0.028,0.099,0.0,-23.8
2012,118.66,-34.34,0.568,0.0,0.324,0.0,0.27,0.597,0.737,0.084,0.0,-63.087
2013,118.0,-34.89,0.579,0.0,0.447,0.0,0.342,1.182,0.396,0.083,0.0,-66.221
2014,117.09,-34.89,0.583,0.472,0.722,0.0,0.694,1.682,0.059,0.115,0.0,-39.331
2015,117.04,-34.62,0.778,0.389,0.556,0.0,0.583,1.054,0.432,0.076,0.0,1.6
2016,117.22,-34.7,0.5,0.194,0.639,0.0,0.5,3.474,0.008,0.068,0.0,-59.685
2017,117.32,-34.87,0.676,0.459,0.757,0.0,0.757,2.594,0.043,0.083,0.0,-41.187
2018,117.48,-34.91,0.829,0.571,0.6,0.0,0.771,1.131,0.394,0.096,0.0,-2.556
2019,115.9,-34.52,0.667,0.333,0.63,0.0,0.593,1.775,0.012,0.096,0.0,6.273
2020,116.02,-34.43,0.73,0.649,0.784,0.0,0.865,3.763,0.005,0.116,0.0,-24.715
2021,116.28,-34.37,0.806,0.472,0.639,0.0,0.694,1.076,0.396,0.069,0.0,5.169
2022,116.35,-34.35,0.703,0.486,0.73,0.0,0.757,3.79,0.006,0.112,0.0,-39.357
2023,116.46,-34.33,0.857,0.2,0.657,0.0,0.629,0.963,0.539,0.114,0.0,-17.718
2024,116.68,-34.25,0.838,0.108,0.486,0.0,0.459,1.419,0.099,0.054,0.0,-12.937
2025,115.3,-34.28,0.816,0.132,0.816,0.0,0.711,1.802,0.025,0.09,0.0,-32.999
2026,116.58,-34.81,0.842,0.395,0.763,0.0,0.711,2.278,0.001,0.128,0.0,-32.969
2027,115.69,-33.94,0.829,0.314,0.6,0.0,0.657,2.614,0.007,0.118,0.0,-28.312
2028,115.05,-33.94,0.816,0.132,0.816,0.0,0.658,2.24,0.001,0.087,0.0,-18.412
2029,115.73,-33.48,0.889,0.111,0.778,0.0,0.75,2.599,0.007,0.107,0.0,3.89
2030,115.95,-33.63,0.838,0.27,0.676,0.0,0.568,2.401,0.001,0.108,0.0,-32.286
2031,116.26,-33.33,0.946,0.0,0.676,0.0,0.703,0.697,0.774,0.096,0.0,-73.988
2032,116.16,-33.39,0.886,0.143,0.629,0.0,0.686,1.552,0.161,0.086,0.0,-43.531
2033,116.04,-33.09,0.784,0.081,0.757,0.0,0.595,1.338,0.057,0.096,0.0,-11.717
2034,116.08,-32.77,0.667,0.111,0.593,0.0,0.481,0.933,0.589,0.063,0.0,-10.854
2035,116.4,-32.87,0.649,0.189,0.514,0.0,0.459,0.934,0.58,0.126,0.0,-26.438
2036,116.43,-32.99,0.811,0.378,0.459,0.0,0.514,0.701,0.857,0.108,0.0,-45.855
2037,116.02,-31.75,0.825,0.45,0.4,0.0,0.575,2.517,0.0,0.08,0.0,-18.675
2038,116.12,-31.73,0.842,0.447,0.579,0.0,0.605,1.452,0.011,0.105,0.0,-6.326
2039,116.12,-31.67,0.75,0.694,0.75,0.0,0.833,2.451,0.008,0.089,0.0,3.737
2040,116.09,-31.34,0.763,0.526,0.395,0.0,0.526,1.555,0.049,0.054,0.0,-42.678
2041,115.63,-31.32,0.459,0.486,0.486,0.0,0.486,1.912,0.003,0.088,0.0,2.671
2042,116.4,-31.94,0.676,0.059,0.676,0.0,0.5,4.741,0.005,0.077,0.0,-9.762
2043,116.29,-31.97,0.714,0.0,0.486,0.0,0.457,2.017,0.011,0.119,0.0,-18.082
2044,116.29,-32.07,0.649,0.27,0.703,0.0,0.649,1.558,0.024,0.091,0.0,-13.495
2045,116.38,-34.76,0.714,0.429,0.821,0.0,0.75,2.392,0.051,0.089,0.0,-18.69
2046,116.62,-34.77,0.703,0.324,0.703,0.0,0.649,1.832,0.007,0.088,0.0,-12.408
2047,126.31,-18.02,0.765,0.5,0.324,0.0,0.5,3.101,0.005,0.126,0.0,-39.876
2048,126.03,-17.67,0.868,0.158,0.605,0.0,0.579,2.265,0.007,0.169,0.0,-12.67
2049,125.53,-18.3,0.793,0.0,0.655,0.0,0.586,2.186,0.059,0.174,0.0,-44.88
2050,119.25,-20.31,0.697,0.091,0.091,0.0,0.182,2.374,0.009,0.069,0.0,14.611
2051,128.85,-17.37,0.763,0.053,0.421,0.0,0.421,3.716,0.004,0.235,0.0,-58.764
2052,128.69,-15.57,0.682,0.136,0.545,0.0,0.409,2.024,0.019,0.076,0.0,-32.811
2053,128.3,-16.19,0.838,0.135,0.541,0.0,0.486,2.728,0.005,0.11,0.0,-28.967
2054,129.09,-17.18,0.789,0.237,0.263,0.0,0.421,2.597,0.009,0.238,0.0,-44.21
2055,129.06,-15.4,0.778,0.148,0.519,0.0,0.519,2.427,0.001,0.25,0.0,1.044
2056,130.03,-15.77,0.703,0.0,0.486,0.0,0.378,2.161,0.001,0.082,0.0,-8.008
2057,129.74,-15.93,0.7,0.467,0.467,0.0,0.533,1.931,0.006,0.126,0.0,12.923
2058,131.34,-13.8,0.703,0.378,0.432,0.0,0.568,2.615,0.019,0.12,0.0,-19.1
2059,131.1,-13.74,0.872,0.487,0.538,0.0,0.59,1.978,0.002,0.119,0.0,-28.765
2060,131.57,-14.36,0.763,0.395,0.605,0.0,0.684,1.413,0.12,0.053,0.0,-39.682
2061,132.26,-14.46,0.842,0.342,0.421,0.0,0.658,3.058,0.08,0.099,0.0,-74.154
2062,131.98,-14.07,0.737,0.447,0.447,0.0,0.526,1.046,0.445,0.08,0.0,-20.517
2063,130.74,-13.83,0.452,0.226,0.742,0.0,0.355,2.176,0.001,0.067,0.0,-25.025
2064,130.76,-12.97,0.947,0.368,0.684,0.0,0.816,2.31,0.011,0.186,0.0,-11.493
2065,130.95,-13.02,0.921,0.395,0.632,0.0,0.632,1.433,0.02,0.17,0.0,-16.16
2066,131.11,-13.24,0.868,0.789,0.5,0.0,0.816,2.259,0.023,0.176,0.0,-20.886
2067,132.22,-13.6,0.828,0.414,0.483,0.0,0.621,2.156,0.062,0.071,0.0,-32.81
2068,131.65,-12.91,0.812,0.625,0.531,0.0,0.719,2.701,0.009,0.201,0.0,-19.016
2069,132.52,-13.52,0.759,0.655,0.414,0.0,0.655,1.945,0.015,0.089,0.0,-2.209
2070,133.04,-12.78,0.962,0.423,0.692,0.0,0.846,3.111,0.057,0.156,0.0,-42.308
2071,133.34,-12.72,0.846,0.038,0.577,0.0,0.615,2.835,0.041,0.209,0.0,-64.386
2072,132.17,-12.79,0.767,0.067,0.567,0.0,0.467,1.928,0.066,0.133,0.0,-37.096
2073,134.42,-14.7,0.59,0.231,0.59,0.0,0.487,1.391,0.067,0.089,0.0,5.543
2074,133.12,-15.09,0.636,0.03,0.545,0.0,0.394,3.862,0.0,0.121,0.0,32.016
2075,136.08,-16.45,0.784,0.0,0.459,0.0,0.324,2.343,0.012,0.232,0.0,-32.944
2076,135.76,-16.78,0.889,0.083,0.306,0.0,0.389,1.889,0.006,0.16,0.0,8.331
2077,136.32,-16.08,0.886,0.086,0.4,0.0,0.429,2.528,0.003,0.166,0.0,-18.124
2078,148.07,-42.05,0.865,0.054,0.297,0.0,0.351,1.555,0.075,0.173,0.0,-0.689
2079,148.22,-41.05,0.886,0.0,0.486,0.0,0.429,0.756,0.825,0.088,0.0,-25.656
2080,146.42,-42.03,0.842,0.0,0.605,0.342,0.684,1.096,0.322,0.128,0.0,-45.522
2081,145.93,-42.16,0.947,0.026,0.368,0.105,0.421,1.151,0.072,0.132,0.0,-25.414
2082,146.56,-41.25,0.875,0.6,0.575,0.0,0.85,5.057,0.007,0.09,0.0,-6.927
2083,146.57,-41.26,0.842,0.474,0.579,0.0,0.763,1.679,0.092,0.09,0.0,-14.966
2084,145.12,-40.87,0.9,0.175,0.875,0.0,0.85,1.679,0.01,0.111,0.0,-17.072
2085,145.12,-40.87,0.921,0.158,0.895,0.0,0.868,1.645,0.021,0.112,0.0,-17.491
2086,145.3,-40.87,0.975,0.075,0.725,0.0,0.725,0.858,0.807,0.043,0.0,-15.937
2087,145.3,-40.87,1.0,0.026,0.737,0.0,0.737,0.818,0.884,0.055,0.0,-14.177
2088,145.61,-40.97,0.897,0.051,0.564,0.0,0.564,1.198,0.17,0.076,0.0,-36.885
2089,145.84,-41.06,0.974,0.105,0.684,0.0,0.711,0.792,0.827,0.056,0.0,-35.634
2090,147.11,-41.07,0.789,0.526,0.5,0.0,0.711,2.372,0.016,0.097,0.0,-23.246
2091,147.2,-41.6,0.737,0.0,0.474,0.132,0.447,1.969,0.013,0.158,0.0,-30.058
2092,147.2,-41.6,0.75,0.0,0.45,0.15,0.4,1.787,0.032,0.151,0.0,-31.027
2093,147.56,-41.82,0.789,0.105,0.289,0.0,0.368,1.661,0.063,0.159,0.0,-43.246
2094,147.38,-41.49,0.947,0.289,0.605,0.0,0.658,1.216,0.232,0.099,0.0,-40.011
2095,148.06,-41.6,0.882,0.029,0.353,0.0,0.324,1.55,0.082,0.142,0.0,-24.289
2096,147.73,-41.79,0.774,0.065,0.226,0.0,0.258,1.534,0.131,0.146,0.0,-29.547
2097,146.13,-41.61,0.974,0.105,0.526,0.184,0.526,1.281,0.06,0.139,0.0,-28.747
2098,146.71,-42.71,0.895,0.158,0.711,0.105,0.763,1.353,0.15,0.14,0.0,-40.475
2099,146.84,-43.03,0.943,0.286,0.286,0.086,0.429,1.093,0.248,0.048,0.0,-16.186
2100,146.93,-43.0,0.931,0.207,0.172,0.034,0.586,0.899,0.778,0.013,0.249,-29.023
2101,146.84,-43.04,0.943,0.343,0.286,0.086,0.457,1.041,0.379,0.047,0.0,-16.18
2102,145.95,-43.14,1.0,0.41,0.256,0.0,0.538,1.038,0.352,0.026,0.0,-20.752
2103,145.95,-43.14,1.0,0.395,0.263,0.0,0.526,1.057,0.299,0.021,0.0,-16.097
2104,146.09,-41.25,0.9,0.25,0.675,0.0,0.65,1.246,0.141,0.11,0.0,-45.214
2105,146.09,-41.25,0.895,0.158,0.711,0.0,0.684,1.23,0.147,0.085,0.0,-44.378
2106,145.77,-42.24,0.974,0.184,0.316,0.132,0.5,1.215,0.032,0.121,0.0,7.462
2107,174.05,-35.28,0.875,0.0,0.45,0.0,0.4,0.814,0.898,0.034,0.0,-26.268
2108,177.0,-38.01,0.9,0.025,0.375,0.0,0.35,1.287,0.117,0.069,0.0,-16.643
2109,177.63,-37.86,0.875,0.075,0.525,0.0,0.5,1.261,0.014,0.044,0.0,-8.868
2110,177.88,-38.46,0.975,0.225,0.6,0.0,0.625,1.306,0.067,0.078,0.0,2.96
2111,176.87,-39.6,0.925,0.0,0.3,0.425,0.475,0.774,0.947,0.082,0.0,-17.532
2112,176.33,-39.38,0.8,0.075,0.275,0.1,0.325,1.042,0.381,0.031,0.0,20.821
2113,176.93,-39.72,0.938,0.438,0.312,0.156,0.562,1.111,0.273,0.039,0.0,-1.361
2114,176.93,-39.72,0.875,0.225,0.35,0.2,0.55,1.451,0.017,0.099,0.0,-3.523
2115,175.09,-41.1,0.95,0.025,0.575,0.0,0.55,0.982,0.559,0.038,0.0,-9.807
2116,173.68,-35.27,0.925,0.0,0.375,0.0,0.375,1.296,0.073,0.117,0.0,-29.219
2117,175.81,-39.81,0.875,0.0,0.525,0.175,0.5,0.996,0.512,0.082,0.0,-32.463
2118,175.15,-37.65,0.75,0.0,0.8,0.075,0.6,1.279,0.003,0.084,0.0,-25.209
2119,174.73,-38.62,0.85,0.025,0.525,0.0,0.5,1.295,0.025,0.011,0.015,-18.78
2120,175.24,-38.86,0.825,0.0,0.6,0.0,0.6,1.124,0.174,0.044,0.0,-19.046
2121,175.14,-39.78,0.974,0.0,0.605,0.0,0.579,1.08,0.25,0.049,0.0,-4.479
2122,175.26,-39.57,0.85,0.0,0.625,0.125,0.625,1.129,0.267,0.064,0.0,-15.175
2123,175.2,-40.82,0.825,0.125,0.325,0.0,0.325,1.228,0.03,0.049,0.0,3.298
2124,171.9,-43.46,0.725,0.2,0.275,0.125,0.4,1.574,0.069,0.129,0.0,-45.309
2125,173.96,-41.44,1.0,0.0,0.476,0.0,0.476,1.189,0.147,0.001,0.98,-19.562
2126,172.92,-41.9,0.9,0.0,0.425,0.175,0.525,1.221,0.084,0.094,0.0,8.055
2127,173.69,-41.62,0.794,0.029,0.588,0.029,0.559,1.232,0.161,0.12,0.0,-25.527
2128,171.64,-43.51,0.975,0.375,0.025,0.175,0.5,1.082,0.349,0.051,0.0,-22.718
2129,169.73,-44.48,0.825,0.0,0.35,0.05,0.4,1.335,0.031,0.136,0.0,-18.882
2130,170.49,-44.72,0.641,0.0,0.205,0.128,0.256,1.21,0.317,0.063,0.0,-42.347
2131,168.95,-46.1,0.75,0.0,0.275,0.0,0.2,0.634,0.924,0.047,0.0,-28.823
2132,173.18,-41.7,0.938,0.0,0.531,0.125,0.531,1.218,0.132,0.069,0.0,-8.946
2133,172.54,-42.79,0.75,0.0,0.525,0.25,0.45,1.324,0.022,0.106,0.0,-9.599
2134,172.91,-42.46,0.8,0.3,0.225,0.275,0.475,1.142,0.192,0.132,0.0,3.351
2135,172.96,-42.38,0.763,0.105,0.263,0.474,0.579,1.607,0.012,0.119,0.0,-30.63
2136,172.63,-40.75,0.95,0.0,0.25,0.0,0.3,1.204,0.035,0.033,0.0,-18.668
2137,172.82,-41.26,0.925,0.0,0.425,0.0,0.4,1.289,0.051,0.083,0.0,-29.932
2138,173.56,-41.3,0.825,0.0,0.3,0.0,0.275,1.349,0.043,0.033,0.0,-25.256
2139,169.3,-43.94,0.925,0.3,0.05,0.05,0.375,1.118,0.206,0.076,0.0,-4.277
2140,171.02,-42.95,0.975,0.35,0.025,0.05,0.3,1.04,0.372,0.029,0.0,-15.917
2141,171.3,-42.45,1.0,0.0,0.425,0.025,0.45,1.027,0.389,0.026,0.0,-4.367
2142,171.79,-42.36,0.975,0.1,0.25,0.0,0.3,0.944,0.689,0.044,0.0,-19.169
2143,169.32,-45.2,0.722,0.083,0.389,0.0,0.278,1.28,0.058,0.092,0.0,-36.404
2144,169.75,-46.24,0.6,0.15,0.275,0.0,0.25,1.069,0.34,0.07,0.0,-27.049
2145,167.69,-45.48,0.825,0.025,0.45,0.0,0.4,1.161,0.017,0.123,0.0,8.409
2146,171.88,-42.12,1.0,0.091,0.303,0.091,0.424,1.05,0.315,-0.017,1.0,5.559
2147,171.7,-41.83,0.95,0.0,0.65,0.4,0.65,1.191,0.062,0.078,0.0,0.115
2148,172.39,-41.76,0.95,0.0,0.525,0.25,0.6,1.246,0.038,0.109,0.0,-21.305
2149,-3.92,48.58,0.839,0.355,0.839,0.0,0.742,1.277,0.127,0.12,0.0,-27.479
2150,0.58,48.75,0.857,0.107,0.536,0.0,0.5,1.332,0.023,0.051,0.0,2.458
2151,1.18,49.86,0.682,0.318,0.636,0.0,0.591,1.68,0.009,0.147,0.0,-2.643
2152,-0.85,43.51,0.806,0.129,0.484,0.129,0.581,1.013,0.451,0.118,0.0,-11.086
2153,-2.37,47.99,0.806,0.032,0.71,0.0,0.645,1.717,0.005,0.121,0.0,-25.71
2154,-0.6,43.19,0.733,0.0,0.4,0.333,0.367,0.817,0.858,0.1,0.0,-15.41
2155,-0.61,43.2,0.774,0.226,0.097,0.129,0.258,1.247,0.128,0.113,0.0,-11.145
2156,-0.87,43.25,0.871,0.258,0.129,0.097,0.419,0.861,0.763,0.045,0.0,-27.971
2157,-1.34,43.18,0.679,0.321,0.25,0.0,0.286,1.38,0.005,0.034,0.0,-25.045
2158,-2.98,47.9,0.903,0.194,0.774,0.0,0.71,1.4,0.023,0.087,0.0,-7.034
2159,-4.01,47.99,0.774,0.129,0.71,0.0,0.581,1.612,0.001,0.1,0.0,-17.213
2160,0.26,43.13,0.839,0.065,0.581,0.0,0.419,1.045,0.401,0.054,0.0,-14.129
2161,-2.7,47.82,0.968,0.161,0.742,0.0,0.806,1.384,0.135,0.09,0.0,-26.273
2162,-1.69,47.71,0.839,0.065,0.677,0.0,0.677,2.212,0.001,0.126,0.0,-32.221
2163,-0.87,44.55,0.586,0.0,0.69,0.0,0.552,1.377,0.024,0.122,0.0,10.09
